epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,334.431,1.55001,0.92301,1.05071,0.8212,0.47788,0.62895,0.30838,1.49851,0.85836,1.03666,0.0010496,0.0010496,0.0010496
122,337.054,1.5147,0.89861,1.0676,0.68172,0.53982,0.60331,0.31828,1.42462,0.85965,1.02222,0.00104168,0.00104168,0.00104168
123,339.647,1.52992,0.932,1.03354,0.69155,0.53982,0.64765,0.31496,1.57918,0.87493,1.02017,0.00103376,0.00103376,0.00103376
124,342.286,1.44187,0.89152,1.03937,0.68979,0.59037,0.66244,0.3336,1.46695,0.82993,1.02333,0.00102584,0.00102584,0.00102584
125,345.397,1.51266,0.89487,1.03809,0.68755,0.49558,0.61353,0.30267,1.52659,1.13278,1.04261,0.00101792,0.00101792,0.00101792
126,347.999,1.35312,0.8776,0.99646,0.73451,0.55752,0.65452,0.33982,1.37909,0.80198,1.00967,0.00101,0.00101,0.00101
127,351.174,1.45578,0.87169,1.01671,0.64091,0.60022,0.63275,0.34217,1.39682,0.991,1.00492,0.00100208,0.00100208,0.00100208
128,353.819,1.45987,0.85945,1.05148,0.64943,0.62299,0.65317,0.31598,1.49957,0.89883,1.01057,0.00099416,0.00099416,0.00099416
129,356.491,1.54616,0.87541,1.0609,0.68118,0.60177,0.65004,0.3225,1.50187,0.96961,0.99928,0.00098624,0.00098624,0.00098624
130,359.143,1.43611,0.84917,1.03667,0.6734,0.5839,0.64208,0.31162,1.50863,0.87638,0.9929,0.00097832,0.00097832,0.00097832
131,361.739,1.42021,0.85429,1.00673,0.74382,0.53959,0.65074,0.33608,1.36723,0.83396,0.98114,0.0009704,0.0009704,0.0009704
132,364.377,1.50143,0.89048,1.01919,0.81515,0.52212,0.6716,0.37067,1.31901,0.80134,0.98222,0.00096248,0.00096248,0.00096248
133,367.529,1.34374,0.83807,1.00833,0.65684,0.56637,0.6427,0.36056,1.28276,0.84915,0.98443,0.00095456,0.00095456,0.00095456
134,370.176,1.43534,0.8481,1.01554,0.66321,0.62832,0.68356,0.34907,1.47388,0.81415,0.98831,0.00094664,0.00094664,0.00094664
135,372.822,1.49698,0.90748,1.01711,0.67341,0.65692,0.66836,0.37171,1.31359,0.81526,0.9959,0.00093872,0.00093872,0.00093872
136,375.949,1.4375,0.87493,1.03001,0.84345,0.55752,0.70217,0.37687,1.39544,0.85023,1.00214,0.0009308,0.0009308,0.0009308
137,379.074,1.3877,0.84207,1.01434,0.72192,0.57522,0.6919,0.37272,1.38671,0.80992,1.00266,0.00092288,0.00092288,0.00092288
138,381.724,1.42258,0.85562,1.00837,0.75418,0.53982,0.66255,0.36149,1.35527,0.82034,0.99173,0.00091496,0.00091496,0.00091496
139,384.328,1.4093,0.90238,1.01238,0.66972,0.57522,0.64678,0.35479,1.36727,0.94048,0.98157,0.00090704,0.00090704,0.00090704
140,386.929,1.44395,0.8842,1.0039,0.70422,0.58997,0.66491,0.3023,1.67698,0.91576,0.98436,0.00089912,0.00089912,0.00089912
141,389.528,1.37658,0.84823,0.98054,0.70666,0.57562,0.65461,0.33542,1.36656,0.87821,0.98003,0.0008912,0.0008912,0.0008912
142,392.149,1.46979,0.83996,1.01776,0.7043,0.59019,0.64992,0.34858,1.33985,0.83466,0.97323,0.00088328,0.00088328,0.00088328
143,394.77,1.32667,0.80656,0.98413,0.64039,0.61062,0.67337,0.3283,1.54959,0.88514,1.02461,0.00087536,0.00087536,0.00087536
144,397.395,1.45983,0.90701,0.98405,0.66332,0.57522,0.65403,0.35806,1.34366,0.85933,0.97665,0.00086744,0.00086744,0.00086744
145,399.989,1.48694,0.84323,1.01936,0.71447,0.55361,0.64425,0.34929,1.30143,0.80632,0.9698,0.00085952,0.00085952,0.00085952
146,402.591,1.46988,0.88299,1.01609,0.82196,0.53111,0.61364,0.29611,1.55968,0.8801,0.99819,0.0008516,0.0008516,0.0008516
