epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,273.188,1.41808,0.79986,0.87549,0.75661,0.75221,0.81898,0.43404,1.54283,0.78691,0.89183,0.00121592,0.00121592,0.00121592
101,275.854,1.41772,0.78184,0.91097,0.81744,0.68142,0.78099,0.43006,1.55681,0.83979,0.89988,0.001208,0.001208,0.001208
102,278.474,1.33985,0.75419,0.88653,0.84019,0.69912,0.81464,0.4523,1.42589,0.77561,0.89094,0.00120008,0.00120008,0.00120008
103,281.078,1.49559,0.85111,0.89719,0.80441,0.72795,0.81552,0.43196,1.48185,0.81093,0.88415,0.00119216,0.00119216,0.00119216
104,283.812,1.27367,0.78939,0.89382,0.74066,0.73295,0.8036,0.44521,1.42956,0.7601,0.87798,0.00118424,0.00118424,0.00118424
105,286.549,1.34061,0.78001,0.87738,0.81254,0.69912,0.82381,0.46409,1.43575,0.7879,0.88166,0.00117632,0.00117632,0.00117632
106,289.759,1.33698,0.77681,0.88999,0.78146,0.81416,0.86027,0.49327,1.35602,0.76246,0.85989,0.0011684,0.0011684,0.0011684
107,292.858,1.38332,0.80041,0.88652,0.7942,0.76991,0.82699,0.43888,1.48627,0.81327,0.88825,0.00116048,0.00116048,0.00116048
108,295.535,1.44303,0.8011,0.8985,0.84127,0.72566,0.82618,0.43837,1.55045,0.76391,0.88942,0.00115256,0.00115256,0.00115256
109,298.1,1.50435,0.83239,0.87464,0.75342,0.75221,0.8027,0.39886,1.49329,0.80437,0.88628,0.00114464,0.00114464,0.00114464
110,300.833,1.2482,0.7273,0.87155,0.82637,0.71601,0.83007,0.45726,1.46327,0.7554,0.89033,0.00113672,0.00113672,0.00113672
111,303.456,1.27922,0.74083,0.8854,0.82395,0.69027,0.81196,0.44167,1.42443,0.76117,0.88316,0.0011288,0.0011288,0.0011288
112,306.186,1.32343,0.7325,0.87558,0.81755,0.71681,0.81587,0.46043,1.40684,0.75658,0.88101,0.00112088,0.00112088,0.00112088
113,308.915,1.26251,0.76303,0.90283,0.80163,0.75099,0.82067,0.45825,1.433,0.79692,0.88507,0.00111296,0.00111296,0.00111296
114,311.575,1.32189,0.73603,0.87552,0.8151,0.73451,0.82749,0.46866,1.41042,0.72629,0.89094,0.00110504,0.00110504,0.00110504
115,314.105,1.35753,0.7763,0.91933,0.83297,0.7944,0.84425,0.46448,1.39994,0.71347,0.88041,0.00109712,0.00109712,0.00109712
116,316.734,1.39571,0.7555,0.92225,0.76076,0.78794,0.83019,0.46007,1.40948,0.75958,0.86393,0.0010892,0.0010892,0.0010892
117,319.357,1.28689,0.78004,0.89876,0.8192,0.78761,0.86324,0.47521,1.33994,0.7259,0.85254,0.00108128,0.00108128,0.00108128
118,321.978,1.2974,0.79519,0.88985,0.84417,0.81497,0.87355,0.48925,1.35681,0.72823,0.85394,0.00107336,0.00107336,0.00107336
119,324.563,1.37364,0.78114,0.90055,0.86125,0.76106,0.8555,0.49397,1.32396,0.74693,0.85958,0.00106544,0.00106544,0.00106544
120,327.739,1.34631,0.785,0.9247,0.81053,0.75717,0.81774,0.47013,1.34802,0.78437,0.86235,0.00105752,0.00105752,0.00105752
121,330.343,1.38142,0.79013,0.89743,0.82949,0.81416,0.85134,0.44812,1.42082,0.75459,0.87255,0.0010496,0.0010496,0.0010496
122,332.913,1.35359,0.7373,0.91622,0.81012,0.7929,0.86343,0.46967,1.33461,0.70456,0.85217,0.00104168,0.00104168,0.00104168
123,335.642,1.40562,0.79736,0.89444,0.82764,0.76489,0.85058,0.47685,1.39284,0.71648,0.86923,0.00103376,0.00103376,0.00103376
124,338.339,1.30533,0.75114,0.89324,0.83402,0.75596,0.81495,0.45074,1.36915,0.76921,0.8594,0.00102584,0.00102584,0.00102584
125,340.971,1.37626,0.76392,0.90409,0.8329,0.74336,0.80587,0.43633,1.40195,0.75102,0.85587,0.00101792,0.00101792,0.00101792
126,343.706,1.21009,0.75998,0.85533,0.80886,0.74336,0.83291,0.46704,1.37112,0.74493,0.86377,0.00101,0.00101,0.00101
127,346.375,1.28832,0.76033,0.88097,0.75704,0.79646,0.82978,0.46301,1.34423,0.74237,0.86863,0.00100208,0.00100208,0.00100208
128,349.034,1.29113,0.75399,0.91209,0.81479,0.77862,0.84093,0.46717,1.36571,0.75968,0.85924,0.00099416,0.00099416,0.00099416
129,351.701,1.26147,0.73697,0.89641,0.8392,0.71681,0.82547,0.4417,1.46281,0.76938,0.85892,0.00098624,0.00098624,0.00098624
130,354.241,1.26788,0.73508,0.89725,0.83951,0.76106,0.82092,0.4684,1.38763,0.7633,0.86054,0.00097832,0.00097832,0.00097832
131,356.928,1.30094,0.72508,0.87396,0.79717,0.7652,0.80367,0.46323,1.40167,0.77996,0.8757,0.0009704,0.0009704,0.0009704
132,359.644,1.3322,0.7792,0.89411,0.86912,0.70796,0.8227,0.47621,1.35167,0.76462,0.86676,0.00096248,0.00096248,0.00096248
133,362.365,1.25898,0.74189,0.89075,0.79075,0.7023,0.79629,0.44771,1.36446,0.84351,0.87487,0.00095456,0.00095456,0.00095456
134,365.006,1.27139,0.75809,0.89085,0.84015,0.80531,0.85651,0.47564,1.34785,0.7673,0.85342,0.00094664,0.00094664,0.00094664
135,367.743,1.28858,0.74954,0.89521,0.79518,0.72566,0.81106,0.4633,1.43491,0.80082,0.88417,0.00093872,0.00093872,0.00093872
136,370.396,1.35214,0.79627,0.89334,0.87209,0.76991,0.8547,0.47985,1.34769,0.73798,0.86174,0.0009308,0.0009308,0.0009308
137,374.318,1.28614,0.74396,0.88532,0.81955,0.80383,0.81857,0.46827,1.35295,0.75171,0.86244,0.00092288,0.00092288,0.00092288
138,377.025,1.26497,0.74104,0.87437,0.79009,0.76613,0.81098,0.47425,1.38989,0.76694,0.85849,0.00091496,0.00091496,0.00091496
139,379.777,1.26479,0.74721,0.87638,0.78916,0.69912,0.79653,0.46361,1.34865,0.77515,0.86175,0.00090704,0.00090704,0.00090704
140,382.418,1.25901,0.76847,0.88005,0.72021,0.78761,0.81568,0.45979,1.36252,0.76644,0.8639,0.00089912,0.00089912,0.00089912
141,385.038,1.20382,0.72872,0.87014,0.82736,0.79646,0.84678,0.46504,1.37786,0.73718,0.86879,0.0008912,0.0008912,0.0008912
142,387.658,1.24437,0.71961,0.87812,0.76516,0.7785,0.82782,0.43538,1.45547,0.80707,0.88635,0.00088328,0.00088328,0.00088328
143,390.424,1.17382,0.71439,0.88108,0.82599,0.76106,0.85891,0.48493,1.35113,0.77437,0.85739,0.00087536,0.00087536,0.00087536
144,393.121,1.33214,0.74143,0.88493,0.84953,0.77876,0.86704,0.49818,1.2572,0.76815,0.85245,0.00086744,0.00086744,0.00086744
145,396.309,1.34602,0.75773,0.89988,0.79006,0.79928,0.85862,0.48823,1.37131,0.77814,0.84963,0.00085952,0.00085952,0.00085952
146,398.996,1.25839,0.7262,0.89425,0.83071,0.77876,0.8489,0.4538,1.38984,0.80632,0.85245,0.0008516,0.0008516,0.0008516
147,401.586,1.27316,0.74551,0.85487,0.7315,0.76106,0.78299,0.39597,1.55241,0.91751,0.87625,0.00084368,0.00084368,0.00084368
148,404.256,1.2711,0.76616,0.88847,0.77804,0.79646,0.8455,0.48587,1.3208,0.75796,0.84768,0.00083576,0.00083576,0.00083576
149,406.92,1.2093,0.69709,0.87111,0.88894,0.71681,0.85117,0.47483,1.32251,0.72995,0.84983,0.00082784,0.00082784,0.00082784
150,409.524,1.21308,0.7039,0.87961,0.77443,0.80531,0.82165,0.46348,1.36023,0.74547,0.87186,0.00081992,0.00081992,0.00081992
151,412.249,1.33001,0.72553,0.86556,0.82819,0.82301,0.86824,0.4788,1.34905,0.73391,0.85863,0.000812,0.000812,0.000812
152,414.944,1.19637,0.74467,0.8772,0.76596,0.79646,0.83278,0.46734,1.41446,0.78744,0.88087,0.00080408,0.00080408,0.00080408
153,417.534,1.23356,0.70797,0.90682,0.8802,0.74336,0.83393,0.47582,1.42457,0.77681,0.87275,0.00079616,0.00079616,0.00079616
154,420.142,1.25232,0.74046,0.87654,0.77769,0.76106,0.83174,0.47544,1.38243,0.78975,0.86176,0.00078824,0.00078824,0.00078824
155,422.804,1.18783,0.70401,0.8633,0.81785,0.75499,0.85206,0.49047,1.30124,0.74035,0.85472,0.00078032,0.00078032,0.00078032
156,425.448,1.15137,0.6828,0.88863,0.7919,0.78761,0.83644,0.4684,1.36364,0.74698,0.86297,0.0007724,0.0007724,0.0007724
157,428.037,1.26702,0.71682,0.89485,0.83258,0.84071,0.87382,0.49574,1.33683,0.72252,0.85857,0.00076448,0.00076448,0.00076448
158,430.742,1.30048,0.74813,0.88189,0.82171,0.85652,0.87828,0.50602,1.34902,0.68903,0.84977,0.00075656,0.00075656,0.00075656
159,433.831,1.24736,0.71762,0.86391,0.80352,0.8324,0.87541,0.49572,1.30527,0.70643,0.8433,0.00074864,0.00074864,0.00074864
160,436.53,1.17857,0.76945,0.84523,0.80264,0.79646,0.86007,0.47239,1.36667,0.72731,0.85407,0.00074072,0.00074072,0.00074072
161,439.241,1.21167,0.78579,0.84573,0.79423,0.75221,0.82193,0.47042,1.37989,0.76603,0.85137,0.0007328,0.0007328,0.0007328
162,441.906,1.13152,0.66916,0.87293,0.89623,0.69912,0.84718,0.5133,1.24845,0.69917,0.84283,0.00072488,0.00072488,0.00072488
163,445.054,1.22077,0.70134,0.86435,0.85099,0.68142,0.82382,0.48469,1.35726,0.78522,0.8596,0.00071696,0.00071696,0.00071696
164,447.7,1.21833,0.72427,0.8807,0.8758,0.74887,0.87706,0.51492,1.34369,0.71052,0.85477,0.00070904,0.00070904,0.00070904
165,450.923,1.25202,0.72953,0.90682,0.81834,0.80531,0.86154,0.51459,1.23511,0.7311,0.83756,0.00070112,0.00070112,0.00070112
166,453.61,1.20113,0.72374,0.85512,0.80582,0.78761,0.85628,0.49355,1.29891,0.71941,0.85305,0.0006932,0.0006932,0.0006932
167,456.421,1.27827,0.75562,0.87421,0.86278,0.77897,0.86934,0.52676,1.27258,0.69244,0.85417,0.00068528,0.00068528,0.00068528
168,459.711,1.21213,0.68949,0.85986,0.76864,0.82301,0.86438,0.48573,1.31908,0.70072,0.85915,0.00067736,0.00067736,0.00067736
169,462.365,1.20464,0.70261,0.85533,0.89827,0.70328,0.8617,0.49752,1.33955,0.70786,0.8568,0.00066944,0.00066944,0.00066944
170,465.136,1.23917,0.70486,0.90601,0.92122,0.72435,0.86947,0.50494,1.29234,0.683,0.84019,0.00066152,0.00066152,0.00066152
171,467.689,1.13158,0.64733,0.84612,0.79043,0.76106,0.84992,0.4891,1.32175,0.70835,0.83285,0.0006536,0.0006536,0.0006536
172,470.344,1.27192,0.74135,0.87842,0.84976,0.74336,0.85278,0.5224,1.29615,0.72162,0.84468,0.00064568,0.00064568,0.00064568
173,472.883,1.23459,0.71549,0.885,0.80711,0.74061,0.82533,0.4862,1.29666,0.74085,0.8523,0.00063776,0.00063776,0.00063776
174,475.427,1.2871,0.71632,0.84487,0.8257,0.76991,0.8616,0.51854,1.26732,0.69512,0.83547,0.00062984,0.00062984,0.00062984
175,478.067,1.18784,0.69174,0.85789,0.86222,0.74336,0.85206,0.50561,1.31541,0.72558,0.8401,0.00062192,0.00062192,0.00062192
176,480.74,1.22924,0.69956,0.86326,0.81117,0.76032,0.8282,0.47459,1.36661,0.79281,0.85806,0.000614,0.000614,0.000614
177,483.421,1.20026,0.71372,0.86848,0.75687,0.79895,0.84345,0.48004,1.35196,0.78346,0.85345,0.00060608,0.00060608,0.00060608
178,486.027,1.26496,0.74468,0.85771,0.82269,0.78016,0.86067,0.51577,1.26661,0.70387,0.8398,0.00059816,0.00059816,0.00059816
179,488.711,1.22527,0.68173,0.86579,0.84664,0.74336,0.83666,0.48266,1.31149,0.72843,0.84584,0.00059024,0.00059024,0.00059024
180,491.395,1.24689,0.7118,0.87502,0.81403,0.84071,0.87399,0.48774,1.34149,0.68637,0.84315,0.00058232,0.00058232,0.00058232
181,494.008,1.17946,0.66015,0.86151,0.80831,0.82301,0.88307,0.52871,1.30879,0.70158,0.83935,0.0005744,0.0005744,0.0005744
182,497.086,1.22203,0.6665,0.86323,0.79105,0.83757,0.86673,0.5129,1.28028,0.71021,0.83152,0.00056648,0.00056648,0.00056648
