epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,356.931,1.22384,0.64334,0.53821,0.83456,0.80355,0.8657,0.48595,1.36979,0.66575,0.53339,0.00126476,0.00126476,0.00126476
132,359.999,1.23351,0.70515,0.5448,0.80654,0.7379,0.82913,0.46176,1.32301,0.7253,0.52836,0.0012591,0.0012591,0.0012591
133,362.563,1.14082,0.64896,0.53771,0.72268,0.59961,0.71789,0.3891,1.47719,0.86877,0.5501,0.00125345,0.00125345,0.00125345
134,365.16,1.22944,0.67967,0.54859,0.84689,0.76106,0.82423,0.46461,1.34294,0.69678,0.53607,0.00124779,0.00124779,0.00124779
135,367.842,1.24531,0.6997,0.54858,0.82794,0.78761,0.85875,0.49911,1.29141,0.66818,0.52488,0.00124213,0.00124213,0.00124213
136,370.931,1.26251,0.72823,0.54757,0.80728,0.77848,0.84673,0.45435,1.37637,0.70192,0.53185,0.00123648,0.00123648,0.00123648
137,373.537,1.31468,0.71497,0.54941,0.75026,0.73451,0.80899,0.43019,1.42275,0.73054,0.52946,0.00123082,0.00123082,0.00123082
138,376.153,1.3347,0.72377,0.54135,0.7152,0.7556,0.80694,0.44207,1.42137,0.7707,0.53691,0.00122517,0.00122517,0.00122517
139,378.762,1.24749,0.70301,0.55293,0.89229,0.70796,0.82198,0.4359,1.35904,0.77599,0.53083,0.00121951,0.00121951,0.00121951
140,381.39,1.21294,0.69392,0.54512,0.81185,0.80193,0.83236,0.45127,1.33944,0.71506,0.52821,0.00121386,0.00121386,0.00121386
141,384.017,1.23883,0.69288,0.53788,0.76286,0.74018,0.82099,0.46645,1.3795,0.69049,0.53216,0.0012082,0.0012082,0.0012082
142,386.629,1.17541,0.63817,0.54334,0.75487,0.71681,0.79219,0.42999,1.4675,0.78864,0.55883,0.00120254,0.00120254,0.00120254
143,389.223,1.20169,0.65302,0.54353,0.67858,0.74336,0.76842,0.40821,1.50115,0.80351,0.54868,0.00119689,0.00119689,0.00119689
144,391.856,1.28274,0.66261,0.53848,0.7324,0.75221,0.78746,0.4211,1.43354,0.77396,0.53055,0.00119123,0.00119123,0.00119123
145,394.48,1.3391,0.68291,0.55467,0.83901,0.76106,0.84871,0.46454,1.37086,0.65683,0.5358,0.00118558,0.00118558,0.00118558
146,397.112,1.20335,0.63957,0.54545,0.87457,0.74048,0.85039,0.49112,1.26696,0.65009,0.52975,0.00117992,0.00117992,0.00117992
147,399.691,1.2833,0.65626,0.53746,0.82794,0.72566,0.84489,0.47976,1.33174,0.73857,0.52731,0.00117427,0.00117427,0.00117427
148,402.345,1.22125,0.69232,0.55858,0.8714,0.74336,0.84028,0.49462,1.30851,0.68999,0.52712,0.00116861,0.00116861,0.00116861
149,404.949,1.19566,0.6307,0.54701,0.81282,0.77876,0.82555,0.46834,1.41042,0.68735,0.5385,0.00116295,0.00116295,0.00116295
150,407.534,1.212,0.62589,0.5475,0.78174,0.74336,0.80223,0.45698,1.42109,0.76744,0.54322,0.0011573,0.0011573,0.0011573
