epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,290.505,1.29732,0.812,0.87476,0.84992,0.80189,0.86354,0.49012,1.29028,0.75094,0.84531,0.00117632,0.00117632,0.00117632
106,293.688,1.29192,0.76788,0.87879,0.8462,0.76106,0.85131,0.49869,1.34152,0.76367,0.83723,0.0011684,0.0011684,0.0011684
107,296.863,1.34673,0.78822,0.8734,0.86088,0.76666,0.85046,0.47525,1.3602,0.74428,0.84731,0.00116048,0.00116048,0.00116048
108,299.568,1.31741,0.74373,0.87501,0.82964,0.79646,0.85054,0.45905,1.43715,0.74552,0.84877,0.00115256,0.00115256,0.00115256
109,302.18,1.38313,0.76978,0.85466,0.80538,0.76904,0.85469,0.47481,1.33118,0.73542,0.84597,0.00114464,0.00114464,0.00114464
110,304.873,1.1845,0.69754,0.86256,0.79388,0.71681,0.83052,0.43307,1.50405,0.79362,0.86306,0.00113672,0.00113672,0.00113672
111,307.53,1.21122,0.69528,0.87286,0.8879,0.74336,0.85835,0.47672,1.38852,0.72803,0.84824,0.0011288,0.0011288,0.0011288
112,310.288,1.28403,0.70921,0.86026,0.85942,0.75745,0.85008,0.48051,1.3966,0.72392,0.84344,0.00112088,0.00112088,0.00112088
113,312.965,1.21346,0.70356,0.88828,0.84423,0.76742,0.8471,0.4673,1.35302,0.72722,0.84643,0.00111296,0.00111296,0.00111296
114,315.674,1.35843,0.72531,0.87346,0.85321,0.77159,0.85593,0.46431,1.43202,0.74379,0.88358,0.00110504,0.00110504,0.00110504
115,318.464,1.32835,0.77299,0.90737,0.83795,0.77791,0.84969,0.46547,1.33852,0.74306,0.8486,0.00109712,0.00109712,0.00109712
116,321.102,1.38258,0.75451,0.90631,0.84695,0.7836,0.84825,0.48461,1.29024,0.73973,0.85029,0.0010892,0.0010892,0.0010892
117,323.804,1.29848,0.73762,0.90475,0.78889,0.79646,0.84336,0.48527,1.35801,0.73434,0.85132,0.00108128,0.00108128,0.00108128
118,326.445,1.26245,0.73391,0.8809,0.82388,0.78657,0.86348,0.47966,1.32634,0.71647,0.85453,0.00107336,0.00107336,0.00107336
119,329.089,1.31011,0.75239,0.9016,0.87415,0.73764,0.84931,0.46252,1.36977,0.75204,0.85028,0.00106544,0.00106544,0.00106544
