epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,620.569,1.52705,0.93585,1.03398,0.61008,0.55752,0.63079,0.33423,1.46394,0.89622,1.00603,0.00089912,0.00089912,0.00089912
141,624.176,1.39693,0.89702,1.00129,0.78831,0.60177,0.67824,0.35891,1.38359,0.87494,1.01148,0.0008912,0.0008912,0.0008912
142,630.09,1.43628,0.90116,1.03477,0.83962,0.54867,0.69221,0.36583,1.4471,0.86954,1.02745,0.00088328,0.00088328,0.00088328
143,634.982,1.37125,0.83619,1.00346,0.6888,0.53097,0.62804,0.35246,1.4179,0.95006,1.01855,0.00087536,0.00087536,0.00087536
144,638.282,1.48989,0.86292,0.98645,0.71207,0.57522,0.66403,0.36132,1.37184,0.8384,0.99392,0.00086744,0.00086744,0.00086744
145,643.393,1.47333,0.87219,1.00936,0.72228,0.61947,0.68959,0.36292,1.32502,0.87207,0.98142,0.00085952,0.00085952,0.00085952
146,647.359,1.44851,0.89507,1.02067,0.78733,0.60177,0.69751,0.36977,1.3617,0.83368,0.97975,0.0008516,0.0008516,0.0008516
147,652.36,1.46574,0.85059,0.97512,0.74785,0.54867,0.64699,0.36855,1.36012,0.86964,0.99793,0.00084368,0.00084368,0.00084368
148,656.164,1.38334,0.88891,1.01293,0.81609,0.54867,0.67552,0.34984,1.42761,0.85629,0.98376,0.00083576,0.00083576,0.00083576
149,660.581,1.36916,0.83882,0.99413,0.70221,0.58407,0.65419,0.33982,1.51241,0.8932,1.02301,0.00082784,0.00082784,0.00082784
150,664.234,1.39039,0.82042,0.99656,0.74346,0.55752,0.67219,0.3378,1.50332,0.89832,0.99197,0.00081992,0.00081992,0.00081992
151,669.667,1.55017,0.88842,0.98158,0.82682,0.53982,0.67669,0.36419,1.46404,0.81467,0.98519,0.000812,0.000812,0.000812
152,672.916,1.3724,0.83533,1.00081,0.77181,0.60177,0.69701,0.3588,1.37441,0.82105,0.99986,0.00080408,0.00080408,0.00080408
153,677.905,1.39901,0.80315,1.02725,0.76621,0.60177,0.69136,0.35959,1.44109,0.81874,1.00224,0.00079616,0.00079616,0.00079616
154,681.485,1.4412,0.87764,1.00014,0.77179,0.55752,0.65524,0.34732,1.34548,0.87156,0.99819,0.00078824,0.00078824,0.00078824
155,686.878,1.39277,0.84444,0.99701,0.75411,0.58407,0.65494,0.30981,1.54531,0.85888,1.02068,0.00078032,0.00078032,0.00078032
156,690.069,1.29655,0.79605,1.00486,0.77419,0.61062,0.69412,0.37589,1.32756,0.82995,0.99931,0.0007724,0.0007724,0.0007724
157,695.033,1.38298,0.84201,0.98845,0.74717,0.58407,0.7018,0.35594,1.33695,0.84562,1.00224,0.00076448,0.00076448,0.00076448
158,698.359,1.46988,0.86272,0.97917,0.72358,0.57916,0.67765,0.36061,1.40063,0.82093,0.98892,0.00075656,0.00075656,0.00075656
159,703.835,1.38859,0.84731,0.97645,0.7841,0.56637,0.66403,0.33755,1.33538,0.84016,0.98397,0.00074864,0.00074864,0.00074864
160,707.161,1.27708,0.87902,0.94684,0.78156,0.56637,0.67883,0.34983,1.44908,0.87217,1.00517,0.00074072,0.00074072,0.00074072
161,713.479,1.27008,0.7985,0.96693,0.77752,0.58407,0.67943,0.38295,1.25231,0.80471,0.98984,0.0007328,0.0007328,0.0007328
162,718.876,1.28573,0.76398,0.96821,0.83913,0.55395,0.68319,0.36834,1.33185,0.82808,0.99336,0.00072488,0.00072488,0.00072488
163,722.507,1.30824,0.78366,0.9581,0.75797,0.59292,0.71082,0.36539,1.37422,0.83361,0.98728,0.00071696,0.00071696,0.00071696
164,727.783,1.31589,0.84476,0.9968,0.82454,0.58225,0.69159,0.38401,1.34106,0.7884,0.98104,0.00070904,0.00070904,0.00070904
